Site,Identitas Campaign,Nama Campaign,Id Transaksi,Tipe Konsumen,Status,Waktu Klik,Waktu Konversi,Waktu Konfirmasi,Category ID,Product ID,Harga/unit,Jumlah,Harga Total,Jumlah Komisi,Id Konversi,Creative ID,SessionID,Status Postback,Hitungan Error Postback,Waktu Postback,URL Postback,Alamat IP,Negara,Kota,Agen Pengguna,Tipe Peraga,Merek Peraga,Browser,Bahasa,Domain Rujukan,URL Rujukan,utm_source,utm_medium,utm_content,utm_campaign,utm_term,target_age,target_gender,target_interest,target_marital_status,target_parental_status,target_education,target_employment,target_life_event,target_homeownership,target_income,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_7,opt_8,opt_9,opt_10,aff_sub,aff_sub2,aff_sub3
garybu0801,966,Shopee ID NON KOL,209604532223439,existing-indirect,PENDING,2025-07-24 17:33:13,2025-08-23 06:28:00,--,Olahraga & Outdoor,250823HK0EUAWY_p-i.167065264.12122864167_102917796447_Payung,21588.0,1,21588.0,302.00,195405861,108007,--,NOT_NEEDED,0,2025-08-24 21:24:12,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&usd_sale_amount=21588&conv_status=0&adn_country=United+States&conv_revenue=302&conv_time=2025-08-23T06%3A28&adn_d_brand=unknown&adv_s1=Olahraga+%26+Outdoor&action_id=30&aff_sub=A_OEM3_OPPO_PUSH_01&traffic_time=2025-07-24T17%3A33%3A13&aff_sub2=%7Bmedia_id%7D&aff_sub3=%7Bclick_id%7D&order_id=195405861&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM3_OPPO_PUSH_01,{media_id},{click_id}
garybu0801,966,Shopee ID NON KOL,209604471267883,existing-indirect,PENDING,2025-07-30 08:58:16,2025-08-23 06:27:00,--,Perlengkapan Rumah,250823HJXMQ3JX_p-i.25965471.28437498069_258511160594_Kantong+Plastik++%26+Kantong+Sampah,22148.0,1,22148.0,310.00,195405889,108007,--,NOT_NEEDED,1,2025-08-24 22:22:34,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&usd_sale_amount=22148&conv_status=0&adn_country=United+States&conv_revenue=310&conv_time=2025-08-23T06%3A27&adn_d_brand=unknown&adv_s1=Perlengkapan+Rumah&action_id=30&aff_sub=A_OEM2_VIVO_PUSH_AUG&traffic_time=2025-07-30T08%3A58%3A16&order_id=195405889&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM2_VIVO_PUSH_AUG,--,--
garybu0801,966,Shopee ID NON KOL,2755905168249131844,existing-indirect,PENDING,2025-07-24 17:33:13,2025-08-23 06:26:00,--,Digital Nol,2755905168249131844_p-i.172223406.100207_0_Listrik+PLN,202500.0,1,202500.0,0.00,195405959,108007,--,NOT_NEEDED,0,2025-08-24 21:50:57,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&usd_sale_amount=202500&conv_status=0&adn_country=United+States&conv_revenue=0&conv_time=2025-08-23T06%3A26&adn_d_brand=unknown&adv_s1=Digital+Nol&action_id=30&aff_sub=A_OEM3_OPPO_PUSH_01&traffic_time=2025-07-24T17%3A33%3A13&aff_sub2=%7Bmedia_id%7D&aff_sub3=%7Bclick_id%7D&order_id=195405959&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM3_OPPO_PUSH_01,{media_id},{click_id}
garybu0801,966,Shopee ID NON KOL,209604311290698,existing-indirect,PENDING,2025-07-24 17:33:13,2025-08-23 06:25:00,--,Perawatan & Kecantikan,250823HJSV52SC_p-i.289803439.43861628796_285976164852_Kosmetik+Mata,31967.0,1,31967.0,448.00,195405992,108007,--,NOT_NEEDED,0,2025-08-24 21:30:10,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&usd_sale_amount=31967&conv_status=0&adn_country=United+States&conv_revenue=448&conv_time=2025-08-23T06%3A25&adn_d_brand=unknown&adv_s1=Perawatan+%26+Kecantikan&action_id=30&aff_sub=A_OEM3_OPPO_PUSH_01&traffic_time=2025-07-24T17%3A33%3A13&aff_sub2=%7Bmedia_id%7D&aff_sub3=%7Bclick_id%7D&order_id=195405992&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM3_OPPO_PUSH_01,{media_id},{click_id}
garybu0801,966,Shopee ID NON KOL,209604207218923,existing-indirect,PENDING,2025-07-30 08:58:16,2025-08-23 06:23:00,--,Makanan & Minuman,250823HJPRVS9X_p-i.459185997.20378503326_137544922194_Sereal+Granola+%26+Oat,180000.0,1,180000.0,2520.00,195406071,108007,--,NOT_NEEDED,0,2025-08-24 21:19:34,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&usd_sale_amount=180000&conv_status=0&adn_country=United+States&conv_revenue=2520&conv_time=2025-08-23T06%3A23&adn_d_brand=unknown&adv_s1=Makanan+%26+Minuman&action_id=30&aff_sub=A_OEM2_VIVO_PUSH_AUG&traffic_time=2025-07-30T08%3A58%3A16&order_id=195406071&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM2_VIVO_PUSH_AUG,--,--
garybu0801,966,Shopee ID NON KOL,209604166243039,existing-indirect,PENDING,2025-07-24 17:33:13,2025-08-23 06:22:00,--,Perawatan & Kecantikan,250823HJNHTKXW_p-i.819847.29404795350_242455916056_Treatment+Rambut,67050.0,1,67050.0,939.00,195406112,108007,--,NOT_NEEDED,0,2025-08-24 21:30:15,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&usd_sale_amount=67050&conv_status=0&adn_country=United+States&conv_revenue=939&conv_time=2025-08-23T06%3A22&adn_d_brand=unknown&adv_s1=Perawatan+%26+Kecantikan&action_id=30&aff_sub=A_OEM3_OPPO_PUSH_01&traffic_time=2025-07-24T17%3A33%3A13&aff_sub2=%7Bmedia_id%7D&aff_sub3=%7Bclick_id%7D&order_id=195406112&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM3_OPPO_PUSH_01,{media_id},{click_id}
garybu0801,966,Shopee ID NON KOL,209604163205628,existing-indirect,PENDING,2025-07-30 08:58:16,2025-08-23 06:22:00,--,Pakaian Wanita,250823HJNEWV0G_p-i.149268814.40150545469_258751114425_Celana+Dalam,31680.0,1,31680.0,444.00,195406116,108007,--,NOT_NEEDED,0,2025-08-24 21:21:11,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&usd_sale_amount=31680&conv_status=0&adn_country=United+States&conv_revenue=444&conv_time=2025-08-23T06%3A22&adn_d_brand=unknown&adv_s1=Pakaian+Wanita&action_id=30&aff_sub=A_OEM2_VIVO_PUSH_AUG&traffic_time=2025-07-30T08%3A58%3A16&order_id=195406116&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM2_VIVO_PUSH_AUG,--,--
garybu0801,966,Shopee ID NON KOL,209604099283368,existing-indirect,PENDING,2025-07-24 17:33:13,2025-08-23 06:21:00,--,Sepeda Motor,250823HJKHY3HN_p-i.287191790.18794210249_99457314134_Rantai+Transmisi+%26+Kopling,34000.0,1,34000.0,476.00,195406148,108007,--,NOT_NEEDED,0,2025-08-24 21:39:29,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&usd_sale_amount=34000&conv_status=0&adn_country=United+States&conv_revenue=476&conv_time=2025-08-23T06%3A21&adn_d_brand=unknown&adv_s1=Sepeda+Motor&action_id=30&aff_sub=A_OEM3_OPPO_PUSH_01&traffic_time=2025-07-24T17%3A33%3A13&aff_sub2=%7Bmedia_id%7D&aff_sub3=%7Bclick_id%7D&order_id=195406148&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM3_OPPO_PUSH_01,{media_id},{click_id}
garybu0801,966,Shopee ID NON KOL,209604081282418,existing-indirect,PENDING,2025-07-24 17:33:13,2025-08-23 06:21:00,--,Fashion Muslim,250823HJK0SQ2F_p-i.375275283.16702428296_227820799866_Pakaian+Muslim+Anak+Laki-Laki,28665.0,1,28665.0,401.00,195406157,108007,--,NOT_NEEDED,0,2025-08-24 21:37:18,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&usd_sale_amount=28665&conv_status=0&adn_country=United+States&conv_revenue=401&conv_time=2025-08-23T06%3A21&adn_d_brand=unknown&adv_s1=Fashion+Muslim&action_id=30&aff_sub=A_OEM3_OPPO_PUSH_01&traffic_time=2025-07-24T17%3A33%3A13&aff_sub2=%7Bmedia_id%7D&aff_sub3=%7Bclick_id%7D&order_id=195406157&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM3_OPPO_PUSH_01,{media_id},{click_id}
garybu0801,966,Shopee ID NON KOL,209604081282418,existing-indirect,PENDING,2025-07-24 17:33:13,2025-08-23 06:21:00,--,Komputer & Aksesoris,250823HJK0SQ2G_p-i.133306621.19590132998_256405287689_Meja+%26+Stand+Laptop,45000.0,1,45000.0,630.00,195406155,108007,--,NOT_NEEDED,0,2025-08-24 21:35:19,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Clifton&usd_sale_amount=45000&conv_status=0&adn_country=United+States&conv_revenue=630&conv_time=2025-08-23T06%3A21&adn_d_brand=unknown&adv_s1=Komputer+%26+Aksesoris&action_id=30&aff_sub=A_OEM3_OPPO_PUSH_01&traffic_time=2025-07-24T17%3A33%3A13&aff_sub2=%7Bmedia_id%7D&aff_sub3=%7Bclick_id%7D&order_id=195406155&adn_d_type=DESKTOP,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM3_OPPO_PUSH_01,{media_id},{click_id}
