"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
546442525,,"2025-08-08 09:41:10","2025-08-08 15:46:22","TikTok Shop ID - CPS",-,579914458034833256,2.22,0.08,RAMPUP,Pending,,,,,1731682949748327775,"KAOS ANAK 17 AGUSTUS HUT RI USIA 1-12 TAHUN ATASAN LENGAN PENDEK",1731682919288964447,"YO FASHION"
546227741,,"2025-08-08 06:49:11","2025-08-08 08:26:37","TikTok Shop ID - CPS",-,579913140818118081,0.25,0.00,RAMPUP,Pending,,,,,1729433896635894333,"❀Cc❀ K34 Cincin Gaya Simple Untuk Wanita Jewellery Rings",1729433894882740797,Classichic
546710814,,"2025-08-08 16:18:54","2025-08-08 21:55:42","TikTok Shop ID - CPS",-,579919427470919546,0.45,0.02,RAMPUP,Pending,,,,,1731393102678820243,"LULA ROSE Kalung Snake Chain Pria Wanita｜Model Simpel & Elegan",1731393087102748051,"Lula Rose Store"
546435358,,"2025-08-08 12:20:09","2025-08-08 15:30:27","TikTok Shop ID - CPS",-,579916394462742359,2.15,0.07,RAMPUP,Pending,,,,,1731179752754874123,"LAPIS LEGIT PRUNES WISMAN 250 GRAM",1731179731370870539,"NUR 02"
546684191,,"2025-08-08 19:54:18","2025-08-08 21:33:32","TikTok Shop ID - CPS",-,579921920856131418,1.32,0.05,RAMPUP,Pending,,,,,1731644194290697856,"Supermama Bubuk Pembersih | Deterjen Multifungsi Ramah Lingkungan - 260g/kotak",1731644005419222656,"Gak Ribet Bersihnya"
546438175,,"2025-08-08 11:20:35","2025-08-08 15:36:44","TikTok Shop ID - CPS",-,579915643166229662,8.68,0.09,RAMPUP,Pending,,,,,1729901931761273807,"sepatu zumba chosamon motif badut sepatu olahraga wanita sepatu senam aerobic wanita sport Gym",1729901931760159695,"gasak sport"
546708256,,"2025-08-08 16:44:22","2025-08-08 21:53:34","TikTok Shop ID - CPS",-,579919710910449201,4.64,0.16,RAMPUP,Pending,,,,,1729706245797283785,"Highwaist Cutbray Jeans Wanita - Celana Panjang Denim Cutbray",1729706213245421513,loyalbrand.id
546441505,,"2025-08-08 10:06:58","2025-08-08 15:44:21","TikTok Shop ID - CPS",-,579914799776237549,4.77,0.08,RAMPUP,Pending,,,,,1731647684682745266,"【2 Pack】Midday Bear Popok Celana Bayi Pull Ups Pants Super Tipis Anti Bocor & Extra Dry | Holiday Pull-Ups Size XL22 PCS | Promo Hemat",1731647680852624818,"Midday Bear."
546685473,,"2025-08-08 19:47:10","2025-08-08 21:34:34","TikTok Shop ID - CPS",-,579921845034321458,11.37,0.39,RAMPUP,Pending,,,,,1730636917337064618,"House of Smith Black On Black Hoodie #3 - Sweater Hoodie Pria",1730636958005101738,"HOUSE OF SMITH"
546227489,,"2025-08-08 06:58:35","2025-08-08 08:26:08","TikTok Shop ID - CPS",-,579913208230544452,1.10,0.04,RAMPUP,Pending,,,,,1731523452602647663,"DAPURRERE99 - SAMBAL KELAPA PEDAS AYAM - SAMBAL PEDAS RASA AYAM SUWIR",1731523411969606767,Dapurrere99
546438433,,"2025-08-08 11:14:37","2025-08-08 15:37:23","TikTok Shop ID - CPS",-,579915535532852889,0.36,0.01,RAMPUP,Pending,,,,,1730202538885284939,"BISA COD TERMURAH | Sabuk Gesper Ikat pinggang Anak Sekolah SD SMP SMA PRAMUKA MI MADRASAH Jepit Dan Geser Perlengkapan Sekolah Fashion",1730202534004753483,"Erfina.store ID"
546685474,,"2025-08-08 19:47:10","2025-08-08 21:34:34","TikTok Shop ID - CPS",-,579921788239644093,0.32,0.01,RAMPUP,Pending,,,,,1729758137091917715,"Obeng Test Pencil TesPen Tester 14cm with Indicator Dual LED Highlighting Rentang Uji 70-250V",1729758188361910163,"HT HOME INDONESIA"
546437154,,"2025-08-08 11:42:54","2025-08-08 15:34:28","TikTok Shop ID - CPS",-,579915914833725226,0.48,0.01,RAMPUP,Pending,,,,,1730799041552614900,"Ikat Rambut Donat Korea Isi 200 pcs Karet Rambut Wanita  Free Pouch Ikat Rambut Wanita",1730461019883341300,Hargapastimurah
546437410,,"2025-08-08 11:37:21","2025-08-08 15:34:56","TikTok Shop ID - CPS",-,579915836386936627,1.91,0.07,RAMPUP,Pending,,,,,1729591949800999631,"Ella Skincare Summer Breeze Intensive Brightening Body Serum with Niacinamide, Glutathione, Alpha Arbutin - Brighten Skin & Moisture Lock",1729591947068738255,"Ella Skincare Store"
546700066,,"2025-08-08 17:58:08","2025-08-08 21:46:36","TikTok Shop ID - CPS",-,579920572729886604,2.88,0.08,RAMPUP,Pending,,,,,1731842914174011088,"Cargo pants  Wanita Highwaist Loose Korean celana Panjang Cantik Kantong kana kiri aktif Kain Katun Karet aktif Tali  Serut",1729417735397477072,Divacolletion.di
546442531,,"2025-08-08 09:41:02","2025-08-08 15:46:22","TikTok Shop ID - CPS",-,579914543681668153,3.71,0.05,RAMPUP,Pending,,,,,1729638220590385834,"Arzanka Celana Pendek Pria Cowok Chino Chinos Casual Distro Bahan Stretch Combed Premium",1729638220589075114,"Arzanka Mens Shop"
546229027,,"2025-08-08 05:26:59","2025-08-08 08:29:30","TikTok Shop ID - CPS",-,579912830463149128,0.61,0.00,RAMPUP,Pending,,,,,1730815376544597066,"Nori Tabur Renceng Isi 12 Sachet - Makanan Rumput Laut - Food, Seaweed",1730815370963813450,TokoLarisBanget14
546089764,,"2025-08-08 01:04:22","2025-08-08 03:03:08","TikTok Shop ID - CPS",-,579911758040434547,0.59,0.02,RAMPUP,Pending,,,,,1729765726846224289,"[GROSIR] 20PCS GANTUNGAN BAJU HANGER STAINLESS KAWAT BAJA BESI TAHAN ANTI KARAT 20 PCS",1729765710186383265,"BOS Hanger Bekasi"
546681380,,"2025-08-08 20:13:09","2025-08-08 21:31:08","TikTok Shop ID - CPS",-,579922189772686794,3.67,0.09,RAMPUP,Pending,,,,,1731011232819152497,"Daging Ayam full 1 ekor ayam karkas utuh 700gr - 800gr fresh dan frozen",1731011232742147697,"Chicken Nusantara BDG"
