"Conversion ID","Conversion Date","Recorded On",Advertiser,"Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks
540262816,"2025-07-27 19:51:11","2025-07-28 15:51:54","Shopee PH - CPS","207316270235104 | 25072796HJSJ10",2.26,0.03,MP,Pending,
540262903,"2025-07-27 19:49:19","2025-07-28 15:52:02","Shopee PH - CPS","207316159209025 | 25072796E8W3KV",4.37,0.06,MP,Pending,
540262945,"2025-07-27 19:48:13","2025-07-28 15:52:06","Shopee PH - CPS","207316093204373 | 25072796C9Y74H",3.60,0.04,MP,Pending,
540084031,"2025-07-27 19:46:32","2025-07-28 13:48:23","Shopee ID (Media Buyers) - CPS","207315992224499 | 2507279699NA8S",0.94,0.01,MP,Pending,
540263018,"2025-07-27 19:45:37","2025-07-28 15:52:13","Shopee PH - CPS","207315937210107 | 250727967N6FVR",3.66,0.05,MP,Pending,
540263039,"2025-07-27 19:45:06","2025-07-28 15:52:16","Shopee PH - CPS","207315906279184 | 250727966QPC69",0.21,0.00,MP,Pending,
540194704,"2025-07-27 19:44:38","2025-07-28 14:59:38","Shopee PH - CPS","207315878273025 | 250727965VYY2Y",2.78,0.03,MP,Pending,
540083949,"2025-07-27 19:43:53","2025-07-28 13:48:21","Shopee ID (Media Buyers) - CPS","207315833257221 | 250727964J24DA",6.22,0.09,MP,Pending,
540263187,"2025-07-27 19:43:04","2025-07-28 15:52:30","Shopee PH - CPS","207315784215689 | 25072796339JH1",3.85,0.02,MP,Pending,
540263182,"2025-07-27 19:43:04","2025-07-28 15:52:30","Shopee PH - CPS","207315784215689 | 25072796339JH1",0.00,0.00,MP,Pending,
540263228,"2025-07-27 19:41:27","2025-07-28 15:52:34","Shopee PH - CPS","207315687207563 | 2507279606RU7X",1.00,0.01,MP,Pending,
540263245,"2025-07-27 19:41:17","2025-07-28 15:52:36","Shopee PH - CPS","207315677208640 | 25072795YW7SHJ",8.21,0.10,MP,Pending,
540263241,"2025-07-27 19:41:17","2025-07-28 15:52:36","Shopee PH - CPS","207315677208640 | 25072795YW7SHJ",0.00,0.00,MP,Pending,
540263239,"2025-07-27 19:41:17","2025-07-28 15:52:35","Shopee PH - CPS","207315677208640 | 25072795YW7SHJ",0.00,0.00,MP,Pending,
540263447,"2025-07-27 19:37:58","2025-07-28 15:52:56","Shopee PH - CPS","207315478288058 | 25072795SYH7VR",4.48,0.05,MP,Pending,
540263454,"2025-07-27 19:37:52","2025-07-28 15:52:57","Shopee PH - CPS","207315471289570 | 25072795SRUK38",2.17,0.03,MP,Pending,
540263460,"2025-07-27 19:37:47","2025-07-28 15:52:57","Shopee PH - CPS","207315467278829 | 25072795SN1B1S",5.21,0.06,MP,Pending,
540263512,"2025-07-27 19:37:04","2025-07-28 15:53:03","Shopee PH - CPS","207315423284464 | 25072795RB2R3W",3.83,0.05,MP,Pending,
540263536,"2025-07-27 19:35:43","2025-07-28 15:53:06","Shopee PH - CPS","207315343280431 | 25072795NXSBDC",2.01,0.02,MP,Pending,
540263663,"2025-07-27 19:33:49","2025-07-28 15:53:18","Shopee PH - CPS","207315229225247 | 25072795JJ0KV1",4.86,0.06,MP,Pending,
540263661,"2025-07-27 19:33:49","2025-07-28 15:53:18","Shopee PH - CPS","207315229225247 | 25072795JJ0KV1",2.38,0.03,MP,Pending,
540263658,"2025-07-27 19:33:49","2025-07-28 15:53:18","Shopee PH - CPS","207315229225247 | 25072795JJ0KV1",5.00,0.06,MP,Pending,
540263731,"2025-07-27 19:32:01","2025-07-28 15:53:25","Shopee PH - CPS","2753615921228244901 | 2753615921228244901",0.12,0.00,MP,Pending,
540263767,"2025-07-27 19:30:54","2025-07-28 15:53:29","Shopee PH - CPS","207315053287931 | 25072795DA79CP",1.84,0.02,MP,Pending,
540086685,"2025-07-27 19:29:52","2025-07-28 13:50:21","Shopee ID (Media Buyers) - CPS","207314992230732 | 25072795BG067J",2.10,0.03,MP,Pending,
540263892,"2025-07-27 19:29:14","2025-07-28 15:53:41","Shopee PH - CPS","207314953258633 | 25072795AATJ1S",2.73,0.03,MP,Pending,
540261892,"2025-07-27 19:24:15","2025-07-28 15:50:16","Shopee PH - CPS","207314655292427 | 250727951ENFBT",1.73,0.02,MP,Pending,
539869246,"2025-07-27 19:22:59","2025-07-27 19:43:24","TikTok Shop ID - CPS",579773875060115310,1.80,0.05,MP,Pending,
540261994,"2025-07-27 19:22:00","2025-07-28 15:50:27","Shopee PH - CPS","207314520299147 | 25072794WDWR5K",7.00,0.04,MP,Pending,
540262071,"2025-07-27 19:21:23","2025-07-28 15:50:36","Shopee PH - CPS","207314483274989 | 25072794VAM143",0.09,0.00,MP,Pending,
540262069,"2025-07-27 19:21:23","2025-07-28 15:50:35","Shopee PH - CPS","207314483274989 | 25072794VAM143",3.31,0.04,MP,Pending,
540262067,"2025-07-27 19:21:23","2025-07-28 15:50:35","Shopee PH - CPS","207314483274989 | 25072794VAM143",0.96,0.01,MP,Pending,
540262065,"2025-07-27 19:21:23","2025-07-28 15:50:35","Shopee PH - CPS","207314483274989 | 25072794VAM143",0.70,0.01,MP,Pending,
540262063,"2025-07-27 19:21:23","2025-07-28 15:50:35","Shopee PH - CPS","207314483274989 | 25072794VAM143",0.47,0.01,MP,Pending,
540262070,"2025-07-27 19:20:45","2025-07-28 15:50:36","Shopee PH - CPS","207314445246351 | 25072794U6B7CU",1.71,0.02,MP,Pending,
540262225,"2025-07-27 19:19:03","2025-07-28 15:50:53","Shopee PH - CPS","207314343273538 | 25072794R53CAF",0.86,0.01,MP,Pending,
540262308,"2025-07-27 19:18:19","2025-07-28 15:51:01","Shopee PH - CPS","207314299226942 | 25072794PU30C1",5.56,0.07,MP,Pending,
540262335,"2025-07-27 19:17:48","2025-07-28 15:51:03","Shopee PH - CPS","207314267244370 | 25072794NVK6RJ",9.90,0.12,MP,Pending,
540262463,"2025-07-27 19:15:11","2025-07-28 15:51:18","Shopee PH - CPS","2753614911363306841 | 2753614911363306841",0.51,0.00,MP,Pending,
540262517,"2025-07-27 19:14:10","2025-07-28 15:51:22","Shopee PH - CPS","207314049281571 | 25072794FCQEDV",4.41,0.05,MP,Pending,
540262537,"2025-07-27 19:13:10","2025-07-28 15:51:24","Shopee PH - CPS","207313990269079 | 25072794DMEFC2",0.77,0.01,MP,Pending,
540262544,"2025-07-27 19:12:49","2025-07-28 15:51:25","Shopee PH - CPS","207313969231821 | 25072794D0CJA9",6.30,0.06,MP,Pending,
540262697,"2025-07-27 19:08:26","2025-07-28 15:51:43","Shopee PH - CPS","207313706231013 | 2507279455JERN",0.00,0.00,MP,Pending,
540262695,"2025-07-27 19:08:26","2025-07-28 15:51:43","Shopee PH - CPS","207313706231013 | 2507279455JERN",3.29,0.04,MP,Pending,
540262761,"2025-07-27 19:07:13","2025-07-28 15:51:49","Shopee PH - CPS","207313633207031 | 250727942YWSWS",2.96,0.04,MP,Pending,
540262850,"2025-07-27 19:05:23","2025-07-28 15:51:57","Shopee PH - CPS","207313523270017 | 25072793YQ2W1E",4.88,0.06,MP,Pending,
540262999,"2025-07-27 19:02:26","2025-07-28 15:52:12","Shopee PH - CPS","207313346228329 | 25072793TE7X7E",1.03,0.01,MP,Pending,
540177921,"2025-07-27 19:01:33","2025-07-28 14:49:00","Shopee PH - CPS","207313292261500 | 25072793RTS3DA",3.92,0.05,MP,Pending,
540091880,"2025-07-27 18:59:05","2025-07-28 13:54:28","Shopee ID (Media Buyers) - CPS","207313144288231 | 25072793MDN4NH",1.09,0.02,MP,Pending,
540263143,"2025-07-27 18:58:48","2025-07-28 15:52:26","Shopee PH - CPS","207313128297424 | 25072793KXD7EE",0.16,0.00,MP,Pending,
540263139,"2025-07-27 18:58:48","2025-07-28 15:52:26","Shopee PH - CPS","207313128297424 | 25072793KXD7EE",0.16,0.00,MP,Pending,
540263137,"2025-07-27 18:58:48","2025-07-28 15:52:26","Shopee PH - CPS","207313128297422 | 25072793KXD7EC",0.17,0.00,MP,Pending,
540263135,"2025-07-27 18:58:48","2025-07-28 15:52:26","Shopee PH - CPS","207313128297422 | 25072793KXD7EC",0.17,0.00,MP,Pending,
540263134,"2025-07-27 18:58:48","2025-07-28 15:52:26","Shopee PH - CPS","207313128297424 | 25072793KXD7EE",0.16,0.00,MP,Pending,
540263132,"2025-07-27 18:58:48","2025-07-28 15:52:26","Shopee PH - CPS","207313128297423 | 25072793KXD7ED",0.21,0.00,MP,Pending,
540263129,"2025-07-27 18:58:48","2025-07-28 15:52:25","Shopee PH - CPS","207313128297424 | 25072793KXD7EE",0.16,0.00,MP,Pending,
540263127,"2025-07-27 18:58:48","2025-07-28 15:52:25","Shopee PH - CPS","207313128297423 | 25072793KXD7ED",0.10,0.00,MP,Pending,
540263125,"2025-07-27 18:58:48","2025-07-28 15:52:25","Shopee PH - CPS","207313128297424 | 25072793KXD7EE",0.16,0.00,MP,Pending,
540263179,"2025-07-27 18:57:46","2025-07-28 15:52:30","Shopee PH - CPS","207313066231492 | 25072793J37504",0.87,0.01,MP,Pending,
540263175,"2025-07-27 18:57:46","2025-07-28 15:52:29","Shopee PH - CPS","207313066231492 | 25072793J37504",0.44,0.01,MP,Pending,
539870165,"2025-07-27 18:56:18","2025-07-27 19:45:25","TikTok Shop ID - CPS",579773600925452137,2.45,0.04,MP,Pending,
540263325,"2025-07-27 18:55:04","2025-07-28 15:52:44","Shopee PH - CPS","207312904270794 | 25072793D8RRQ4",1.63,0.02,MP,Pending,
540263365,"2025-07-27 18:54:09","2025-07-28 15:52:48","Shopee PH - CPS","207312849209747 | 25072793BM7Y70",1.01,0.01,MP,Pending,
540263361,"2025-07-27 18:54:09","2025-07-28 15:52:48","Shopee PH - CPS","207312849209747 | 25072793BM7Y70",0.84,0.01,MP,Pending,
540263358,"2025-07-27 18:54:09","2025-07-28 15:52:47","Shopee PH - CPS","207312849209747 | 25072793BM7Y70",9.27,0.09,MP,Pending,
540263369,"2025-07-27 18:53:53","2025-07-28 15:52:48","Shopee PH - CPS","207312833263731 | 25072793B51NY7",0.66,0.01,MP,Pending,
540263389,"2025-07-27 18:53:46","2025-07-28 15:52:50","Shopee PH - CPS","207312825244158 | 25072793AWCVWP",1.92,0.02,MP,Pending,
540263397,"2025-07-27 18:53:36","2025-07-28 15:52:51","Shopee PH - CPS","207312815283109 | 25072793AKVTJJ",13.02,0.12,MP,Pending,
540263414,"2025-07-27 18:52:49","2025-07-28 15:52:53","Shopee PH - CPS","207312770293989 | 250727939900TP",7.65,0.09,MP,Pending,
540263423,"2025-07-27 18:52:18","2025-07-28 15:52:53","Shopee PH - CPS","207312738232251 | 250727938ADHFK",21.00,0.27,MP,Pending,
540263449,"2025-07-27 18:51:39","2025-07-28 15:52:56","Shopee PH - CPS","207312699228955 | 25072793756YRM",6.02,0.07,MP,Pending,
540263446,"2025-07-27 18:51:39","2025-07-28 15:52:56","Shopee PH - CPS","207312699228955 | 25072793756YRM",9.06,0.11,MP,Pending,
540179823,"2025-07-27 18:48:00","2025-07-28 14:50:10","Shopee PH - CPS","207312479282566 | 250727930KEXX5",2.41,0.03,MP,Pending,
540263648,"2025-07-27 18:46:02","2025-07-28 15:53:17","Shopee PH - CPS","207312361283886 | 25072792W2X14R",2.24,0.03,MP,Pending,
540263646,"2025-07-27 18:46:02","2025-07-28 15:53:17","Shopee PH - CPS","207312361283887 | 25072792W2X14S",0.33,0.00,MP,Pending,
540263665,"2025-07-27 18:45:22","2025-07-28 15:53:18","Shopee PH - CPS","207312322274256 | 25072792UWQEMP",12.34,0.15,MP,Pending,
540263783,"2025-07-27 18:41:33","2025-07-28 15:53:30","Shopee PH - CPS","207312093245922 | 25072792N3A2CM",1.40,0.02,MP,Pending,
540263786,"2025-07-27 18:41:25","2025-07-28 15:53:31","Shopee PH - CPS","207312085214035 | 25072792MUN001",1.17,0.01,MP,Pending,
540263922,"2025-07-27 18:39:10","2025-07-28 15:53:44","Shopee PH - CPS","207311950296916 | 25072792GTYH30",4.36,0.05,MP,Pending,
540263919,"2025-07-27 18:39:10","2025-07-28 15:53:43","Shopee PH - CPS","207311950296916 | 25072792GTYH30",0.00,0.00,MP,Pending,
540263960,"2025-07-27 18:38:05","2025-07-28 15:53:47","Shopee PH - CPS","207311885201487 | 25072792EVW4A4",1.31,0.01,MP,Pending,
540255712,"2025-07-27 18:38:04","2025-07-28 15:43:04","Shopee PH - CPS","207311884285590 | 25072792EV12TP",28.00,0.34,MP,Pending,
540264062,"2025-07-27 18:35:34","2025-07-28 15:53:56","Shopee PH - CPS","207311734249715 | 25072792ACX7XT",0.42,0.01,MP,Pending,
540264057,"2025-07-27 18:35:34","2025-07-28 15:53:56","Shopee PH - CPS","207311734249715 | 25072792ACX7XT",0.40,0.00,MP,Pending,
540264054,"2025-07-27 18:35:34","2025-07-28 15:53:56","Shopee PH - CPS","207311734249715 | 25072792ACX7XT",0.38,0.00,MP,Pending,
539870960,"2025-07-27 18:35:26","2025-07-27 19:46:49","TikTok Shop ID - CPS",579773367503521165,0.53,0.02,MP,Pending,
540264083,"2025-07-27 18:35:09","2025-07-28 15:53:59","Shopee PH - CPS","207311709219139 | 250727929N26R4",1.56,0.02,MP,Pending,
540264081,"2025-07-27 18:35:09","2025-07-28 15:53:59","Shopee PH - CPS","207311709219140 | 250727929N26R5",3.29,0.04,MP,Pending,
540264089,"2025-07-27 18:34:47","2025-07-28 15:54:00","Shopee PH - CPS","207311687226151 | 25072792903359",3.67,0.02,MP,Pending,
540264222,"2025-07-27 18:31:45","2025-07-28 15:54:14","Shopee PH - CPS","207311504266983 | 250727923HKN67",3.52,0.04,MP,Pending,
540264235,"2025-07-27 18:31:31","2025-07-28 15:54:16","Shopee PH - CPS","207311491203860 | 2507279235530W",1.15,0.01,MP,Pending,
540264282,"2025-07-27 18:30:05","2025-07-28 15:54:20","Shopee PH - CPS","207311405255890 | 250727920K63WK",11.27,0.14,MP,Pending,
540264291,"2025-07-27 18:29:32","2025-07-28 15:54:21","Shopee PH - CPS","207311372203435 | 25072791YKNJR2",1.21,0.01,MP,Pending,
540264368,"2025-07-27 18:27:23","2025-07-28 15:54:28","Shopee PH - CPS","207311242264860 | 25072791UQR7BT",3.85,0.05,MP,Pending,
539871272,"2025-07-27 18:26:20","2025-07-27 19:47:19","TikTok Shop ID - CPS",579773298465540034,0.34,0.00,MP,Pending,
540262391,"2025-07-27 18:24:25","2025-07-28 15:51:08","Shopee PH - CPS","207311065207881 | 25072791PEVTBE",2.64,0.03,MP,Pending,
540262453,"2025-07-27 18:22:12","2025-07-28 15:51:17","Shopee PH - CPS","207310932235546 | 25072791JG2UWC",1.12,0.01,MP,Pending,
540095631,"2025-07-27 18:20:39","2025-07-28 13:57:10","Shopee ID (Media Buyers) - CPS","207310838262152 | 25072791FPF44H",6.74,0.09,MP,Pending,
540262602,"2025-07-27 18:18:38","2025-07-28 15:51:33","Shopee PH - CPS","207310718266698 | 25072791C40TYM",2.82,0.03,MP,Pending,
540262668,"2025-07-27 18:17:46","2025-07-28 15:51:40","Shopee PH - CPS","207310666247973 | 25072791AJDA6D",0.51,0.00,MP,Pending,
540262664,"2025-07-27 18:17:46","2025-07-28 15:51:40","Shopee PH - CPS","207310666247973 | 25072791AJDA6D",2.41,0.02,MP,Pending,
540262660,"2025-07-27 18:17:46","2025-07-28 15:51:39","Shopee PH - CPS","207310666247973 | 25072791AJDA6D",2.54,0.02,MP,Pending,
540262656,"2025-07-27 18:17:46","2025-07-28 15:51:39","Shopee PH - CPS","207310666247973 | 25072791AJDA6D",0.47,0.00,MP,Pending,
540262652,"2025-07-27 18:17:46","2025-07-28 15:51:39","Shopee PH - CPS","207310666247973 | 25072791AJDA6D",2.55,0.02,MP,Pending,
540262648,"2025-07-27 18:17:46","2025-07-28 15:51:38","Shopee PH - CPS","207310666247973 | 25072791AJDA6D",2.15,0.02,MP,Pending,
540262644,"2025-07-27 18:17:46","2025-07-28 15:51:38","Shopee PH - CPS","207310666247973 | 25072791AJDA6D",1.17,0.01,MP,Pending,
540262642,"2025-07-27 18:17:46","2025-07-28 15:51:38","Shopee PH - CPS","207310666247973 | 25072791AJDA6D",1.91,0.02,MP,Pending,
540262737,"2025-07-27 18:16:06","2025-07-28 15:51:47","Shopee PH - CPS","207310566206232 | 250727917K0E5K",2.08,0.03,MP,Pending,
539871609,"2025-07-27 18:15:30","2025-07-27 19:47:59","TikTok Shop ID - CPS",579773140935870187,0.85,0.01,MP,Pending,
540262844,"2025-07-27 18:11:29","2025-07-28 15:51:57","Shopee PH - CPS","207310289296139 | 25072790YAWP4F",1.54,0.02,MP,Pending,
540262875,"2025-07-27 18:11:11","2025-07-28 15:52:00","Shopee PH - CPS","207310271267210 | 25072790XSQJYU",0.87,0.01,MP,Pending,
540262884,"2025-07-27 18:11:02","2025-07-28 15:52:01","Shopee PH - CPS","207310261259179 | 25072790XG62UB",1.84,0.02,MP,Pending,
540263052,"2025-07-27 18:07:13","2025-07-28 15:52:17","Shopee PH - CPS","207310033278244 | 25072790QPRTXU",4.37,0.05,MP,Pending,
540263121,"2025-07-27 18:05:29","2025-07-28 15:52:25","Shopee PH - CPS","207309928280269 | 25072790MJMNQT",5.77,0.05,MP,Pending,
540099174,"2025-07-27 18:05:07","2025-07-28 13:59:11","Shopee ID (Media Buyers) - CPS","207309906258295 | 25072790KWMD8X",1.53,0.02,MP,Pending,
540263157,"2025-07-27 18:04:37","2025-07-28 15:52:28","Shopee PH - CPS","207309877202474 | 25072790K1WTH5",9.08,0.05,MP,Pending,
540263311,"2025-07-27 18:00:54","2025-07-28 15:52:42","Shopee PH - CPS","207309654217184 | 25072790CD8K1B",1.31,0.01,MP,Pending,
540263502,"2025-07-27 17:57:08","2025-07-28 15:53:02","Shopee PH - CPS","207309428244182 | 250727905NRQPW",7.87,0.09,MP,Pending,
540169768,"2025-07-27 17:56:15","2025-07-28 14:43:49","Shopee PH - CPS","207309375249477 | 25072790437B9P",3.17,0.02,MP,Pending,
540263573,"2025-07-27 17:54:54","2025-07-28 15:53:10","Shopee PH - CPS","207309293243179 | 250727901N0RGW",0.68,0.01,MP,Pending,
540263578,"2025-07-27 17:54:52","2025-07-28 15:53:10","Shopee PH - CPS","207309292252483 | 250727901M2ECK",6.72,0.08,MP,Pending,
540263607,"2025-07-27 17:53:45","2025-07-28 15:53:13","Shopee PH - CPS","207309225248905 | 2507278YYM5JNT",0.07,0.00,MP,Pending,
540263685,"2025-07-27 17:51:44","2025-07-28 15:53:20","Shopee PH - CPS","207309104274659 | 2507278YV0SW00",1.36,0.01,MP,Pending,
540263740,"2025-07-27 17:48:38","2025-07-28 15:53:25","Shopee PH - CPS","207308918229522 | 2507278YPFC2N9",3.15,0.04,MP,Pending,
540263745,"2025-07-27 17:48:29","2025-07-28 15:53:26","Shopee PH - CPS","207308909225727 | 2507278YP6SCQN",1.22,0.01,MP,Pending,
540263939,"2025-07-27 17:45:06","2025-07-28 15:53:45","Shopee PH - CPS","207308706210251 | 2507278YG560FS",1.91,0.02,MP,Pending,
540264314,"2025-07-27 17:36:03","2025-07-28 15:54:23","Shopee PH - CPS","207308163271768 | 2507278XYYCV9J",2.48,0.03,MP,Pending,
540264322,"2025-07-27 17:35:15","2025-07-28 15:54:24","Shopee PH - CPS","207308114283281 | 2507278XXGNQHP",5.83,0.05,MP,Pending,
540264356,"2025-07-27 17:34:32","2025-07-28 15:54:27","Shopee PH - CPS","207308072227372 | 2507278XW8JA42",3.80,0.05,MP,Pending,
540105231,"2025-07-27 17:31:39","2025-07-28 14:02:59","Shopee ID (Media Buyers) - CPS","207307898282598 | 2507278XR2P1HT",1.57,0.02,MP,Pending,
539873077,"2025-07-27 17:28:56","2025-07-27 19:50:34","TikTok Shop ID - CPS",579772729702778538,0.24,0.00,MP,Pending,
540264670,"2025-07-27 17:27:04","2025-07-28 15:54:59","Shopee PH - CPS","207307624261170 | 2507278XFWBDAA",4.71,0.03,MP,Pending,
540104460,"2025-07-27 17:26:38","2025-07-28 14:02:32","Shopee ID (Media Buyers) - CPS","207307598249668 | 2507278XF4HHVW",0.00,0.00,MP,Pending,
540264721,"2025-07-27 17:25:23","2025-07-28 15:55:04","Shopee PH - CPS","207307523203928 | 2507278XCVYFRV",1.03,0.01,MP,Pending,
540264808,"2025-07-27 17:24:39","2025-07-28 15:55:12","Shopee PH - CPS","207307479213906 | 2507278XBK11C4",5.21,0.07,MP,Pending,
540264824,"2025-07-27 17:24:28","2025-07-28 15:55:14","Shopee PH - CPS","207307467267846 | 2507278XB7MBCA",4.88,0.06,MP,Pending,
540264961,"2025-07-27 17:20:40","2025-07-28 15:55:26","Shopee PH - CPS","207307239265769 | 2507278X4E6A27",0.03,0.00,MP,Pending,
540263038,"2025-07-27 17:11:22","2025-07-28 15:52:15","Shopee PH - CPS","207306681247065 | 2507278WKT0SQ6",2.41,0.03,MP,Pending,
540263043,"2025-07-27 17:11:14","2025-07-28 15:52:16","Shopee PH - CPS","207306674229481 | 2507278WKKARA8",2.76,0.03,MP,Pending,
540263041,"2025-07-27 17:11:14","2025-07-28 15:52:16","Shopee PH - CPS","207306674229481 | 2507278WKKARA9",2.90,0.03,MP,Pending,
540263097,"2025-07-27 17:10:43","2025-07-28 15:52:22","Shopee PH - CPS","207306643212219 | 2507278WJNRABB",3.66,0.02,MP,Pending,
540263124,"2025-07-27 17:10:10","2025-07-28 15:52:25","Shopee PH - CPS","207306610291090 | 2507278WHPBHVG",3.88,0.05,MP,Pending,
540263158,"2025-07-27 17:09:17","2025-07-28 15:52:28","Shopee PH - CPS","207306557297197 | 2507278WG3T2S8",4.34,0.04,MP,Pending,
540263156,"2025-07-27 17:09:17","2025-07-28 15:52:28","Shopee PH - CPS","207306557297198 | 2507278WG3T2S9",1.91,0.02,MP,Pending,
540109108,"2025-07-27 17:07:22","2025-07-28 14:05:23","Shopee ID (Media Buyers) - CPS","207306442264838 | 2507278WCP3Q13",0.67,0.01,MP,Pending,
540109176,"2025-07-27 17:07:17","2025-07-28 14:05:26","Shopee ID (Media Buyers) - CPS","207306437226959 | 2507278WCH9X31",3.88,0.05,MP,Pending,
540263222,"2025-07-27 17:07:13","2025-07-28 15:52:33","Shopee PH - CPS","207306433273350 | 2507278WCDHE2B",8.54,0.10,MP,Pending,
540263231,"2025-07-27 17:06:52","2025-07-28 15:52:34","Shopee PH - CPS","207306412248683 | 2507278WBSFN2J",6.98,0.04,MP,Pending,
540200035,"2025-07-27 17:06:52","2025-07-28 15:03:32","Shopee PH - CPS","207306412297219 | 2507278WBSH7KV",13.72,0.18,MP,Pending,
540263281,"2025-07-27 17:04:41","2025-07-28 15:52:39","Shopee PH - CPS","207306280246856 | 2507278W7UK52A",1.57,0.02,MP,Pending,
540263289,"2025-07-27 17:04:32","2025-07-28 15:52:40","Shopee PH - CPS","207306271289193 | 2507278W7K1UQE",1.52,0.02,MP,Pending,
540263304,"2025-07-27 17:04:00","2025-07-28 15:52:42","Shopee PH - CPS","207306240223271 | 2507278W6NE1PA",8.19,0.10,MP,Pending,
540263401,"2025-07-27 17:01:41","2025-07-28 15:52:52","Shopee PH - CPS","207306101248883 | 2507278W2GVPK0",1.49,0.01,MP,Pending,
540263415,"2025-07-27 17:01:04","2025-07-28 15:52:53","Shopee PH - CPS","207306064241536 | 2507278W1DKEVM",1.57,0.02,MP,Pending,
540263410,"2025-07-27 17:01:04","2025-07-28 15:52:52","Shopee PH - CPS","207306064241537 | 2507278W1DKEVN",2.78,0.03,MP,Pending,
540263407,"2025-07-27 17:01:04","2025-07-28 15:52:52","Shopee PH - CPS","207306064241538 | 2507278W1DKEVP",2.43,0.03,MP,Pending,
540263481,"2025-07-27 16:59:13","2025-07-28 15:53:00","Shopee PH - CPS","207305952284438 | 2507278VX2TVYN",6.39,0.08,MP,Pending,
540263483,"2025-07-27 16:59:05","2025-07-28 15:53:00","Shopee PH - CPS","207305945277898 | 2507278VWV4P3K",1.84,0.02,MP,Pending,
540263521,"2025-07-27 16:58:08","2025-07-28 15:53:04","Shopee PH - CPS","207305887283495 | 2507278VV4U335",0.10,0.00,MP,Pending,
540263558,"2025-07-27 16:57:52","2025-07-28 15:53:08","Shopee PH - CPS","207305872219551 | 2507278VUPF6QE",15.56,0.19,MP,Pending,
540263577,"2025-07-27 16:57:26","2025-07-28 15:53:10","Shopee PH - CPS","207305845254892 | 2507278VTVRDB6",0.79,0.01,MP,Pending,
540109856,"2025-07-27 16:53:39","2025-07-28 14:05:49","Shopee ID (Media Buyers) - CPS","207305619229860 | 2507278VM56HQ6",2.23,0.03,MP,Pending,
540263818,"2025-07-27 16:52:30","2025-07-28 15:53:33","Shopee PH - CPS","207305549284348 | 2507278VJ2G9XA",0.91,0.01,MP,Pending,
540263816,"2025-07-27 16:52:30","2025-07-28 15:53:33","Shopee PH - CPS","207305549284348 | 2507278VJ2G9XA",1.01,0.01,MP,Pending,
540263814,"2025-07-27 16:52:30","2025-07-28 15:53:33","Shopee PH - CPS","207305549284348 | 2507278VJ2G9XA",1.07,0.01,MP,Pending,
540263812,"2025-07-27 16:52:30","2025-07-28 15:53:33","Shopee PH - CPS","207305549284348 | 2507278VJ2G9XA",1.33,0.01,MP,Pending,
540263810,"2025-07-27 16:52:30","2025-07-28 15:53:32","Shopee PH - CPS","207305549284348 | 2507278VJ2G9XA",0.91,0.01,MP,Pending,
540263824,"2025-07-27 16:52:11","2025-07-28 15:53:34","Shopee PH - CPS","207305531267206 | 2507278VHHAB1H",1.33,0.02,MP,Pending,
540263930,"2025-07-27 16:49:47","2025-07-28 15:53:44","Shopee PH - CPS","207305387216726 | 2507278VD7X2FY",2.36,0.03,MP,Pending,
540263954,"2025-07-27 16:48:32","2025-07-28 15:53:47","Shopee PH - CPS","207305313204852 | 2507278VB1BJQJ",3.66,0.04,MP,Pending,
540263956,"2025-07-27 16:48:31","2025-07-28 15:53:47","Shopee PH - CPS","207305311249683 | 2507278VAYFV48",7.93,0.10,MP,Pending,
540264137,"2025-07-27 16:43:38","2025-07-28 15:54:05","Shopee PH - CPS","207305018252304 | 2507278V282GUY",3.78,0.05,MP,Pending,
540264357,"2025-07-27 16:37:03","2025-07-28 15:54:27","Shopee PH - CPS","207304622239939 | 2507278UPECU2C",0.02,0.00,MP,Pending,
540264373,"2025-07-27 16:36:31","2025-07-28 15:54:29","Shopee PH - CPS","207304591237287 | 2507278UNGTWQA",1.43,0.02,MP,Pending,
540264387,"2025-07-27 16:35:50","2025-07-28 15:54:30","Shopee PH - CPS","207304550299551 | 2507278UM9SFTC",0.86,0.01,MP,Pending,
539874733,"2025-07-27 16:34:05","2025-07-27 19:53:29","TikTok Shop ID - CPS",579772136475624722,9.20,0.11,MP,Pending,
539874823,"2025-07-27 16:31:13","2025-07-27 19:53:42","TikTok Shop ID - CPS",579772149049689315,0.37,0.00,MP,Pending,
540265150,"2025-07-27 16:25:14","2025-07-28 15:55:44","Shopee PH - CPS","207303913255080 | 2507278U1A8BGW",2.29,0.03,MP,Pending,
540265325,"2025-07-27 16:19:18","2025-07-28 15:56:00","Shopee PH - CPS","207303558297361 | 2507278TPQQU8T",6.54,0.08,MP,Pending,
540265342,"2025-07-27 16:18:30","2025-07-28 15:56:02","Shopee PH - CPS","207303510263457 | 2507278TN9XBD6",0.70,0.01,MP,Pending,
540265351,"2025-07-27 16:18:15","2025-07-28 15:56:03","Shopee PH - CPS","207303494280646 | 2507278TMTPJDR",0.00,0.00,MP,Pending,
540265346,"2025-07-27 16:18:15","2025-07-28 15:56:03","Shopee PH - CPS","207303494280646 | 2507278TMTPJDR",4.36,0.05,MP,Pending,
540264284,"2025-07-27 16:15:36","2025-07-28 15:54:20","Shopee PH - CPS","207303336272354 | 2507278TG40B6R",3.78,0.05,MP,Pending,
