"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
546997287,,"2025-08-09 10:18:48","2025-08-09 15:31:29","TikTok Shop ID - CPS",-,579928543831164253,0.61,0.02,RAMPUP,Pending,,,,,1732034844188181918,"[ COD ] Cincin Titanium Wanita Model Bola Boba Pasir Gold 24k Elegan",1732034842581960094,"LAPAK BERKAH ACC"
546960679,,"2025-08-09 08:24:11","2025-08-09 08:34:34","TikTok Shop ID - CPS",-,579927542499215115,0.23,0.00,RAMPUP,Pending,,,,,1730802273119536508,"Pupuk Daun Sampurna D 100 gram",1730802286516209020,"Dewi Sri Agro Cilacap"
546999592,,"2025-08-09 09:05:52","2025-08-09 15:36:38","TikTok Shop ID - CPS",-,579927873676936481,3.69,0.06,RAMPUP,Pending,,,,,1729614173124134857,"GROGLO - Bundle 2pcs - Artemisia Beads Soft Foam Cleansing + GROGLO Hydro Burst Rescue Moisturizer formula Korea untuk memperbaiki skin barrier muka, mehidrasi dan melembapkan kulit wajah",1729614173177219017,GROGLO
546960680,,"2025-08-09 08:24:11","2025-08-09 08:34:34","TikTok Shop ID - CPS",-,579927542499215115,1.51,0.03,RAMPUP,Pending,,,,,1730473035716199804,"pembasmi ulat grayak insektisida Sumo 50 EC 80 ml",1730473073172055420,"Dewi Sri Agro Cilacap"
547026984,,"2025-08-09 20:32:44","2025-08-09 20:47:26","TikTok Shop ID - CPS",-,579935139434300964,0.63,0.01,RAMPUP,Pending,,,,,1729488869099277193,"Boboho - Kaos Kaki Panjang Anak Bayi Cewek Anti Slip / Kaus Kaki Anak Bayi Perempuan",1729488869099211657,boboho88
546961704,,"2025-08-09 07:38:04","2025-08-09 08:36:59","TikTok Shop ID - CPS",-,579927231678350387,1.71,0.01,RAMPUP,Pending,,,,,1731666653734536974,"Purbasari Lulur Mandi 100gr / Pencerah / Hidrasi / Body Scrub Tubuh Lightening",1731666547967821582,galerybeautysemarang
546963240,,"2025-08-09 06:05:22","2025-08-09 08:40:44","TikTok Shop ID - CPS",-,579926813679650520,0.84,0.01,RAMPUP,Pending,,,,,1729681937859970645,"Sleek Sabun Cuci Botol Susu Bayi Bebas Bahan Kimia Berbahaya Membersihkan Sisa Susu dan Lemak dengan Mudah",1729947939633531477,"baby kamilah"
547318057,,"2025-08-09 22:34:40","2025-08-10 02:47:33","TikTok Shop ID - CPS",-,579936579641115966,1.60,0.08,RAMPUP,Pending,,,,,1731354196102841584,"Face Lift Beauty Jar Berjalan Jar Berjalan Karet Lembut Menggores Dahi Jar Dahi Pijat Bahu dan Leher",1731076012392678640,"PAUL'S SUPER SHOP"
546994217,,"2025-08-09 11:43:58","2025-08-09 15:24:47","TikTok Shop ID - CPS",-,579929413646779716,0.98,0.02,RAMPUP,Pending,,,,,1729654872124655559,"Anting Tusuk Motif Bunga Hitam Wanita Bahan 100% Titanium",1729654871986505671,"ANGGARI OLSHOP"
546995753,,"2025-08-09 11:02:13","2025-08-09 15:28:18","TikTok Shop ID - CPS",-,579928970374383234,0.47,0.01,RAMPUP,Pending,,,,,1730336684816041885,"Gantungan kunci gitar listrik gaya Y2K Amerika liontin tas sekolah pasangan gantungan kunci-coco_market",1730336689229105053,Coco.Market
547329321,,"2025-08-09 21:07:10","2025-08-10 02:55:37","TikTok Shop ID - CPS",-,579935488740591473,1.35,0.02,RAMPUP,Pending,,,,,1729727892586400640,"6/12 PCS Kaos Dalam Singlet Putih Motif Binatang AYAKAN BABY Bayi Katun",1729727892586335104,"AYAKAN BABY"
547330345,,"2025-08-09 21:02:27","2025-08-10 02:56:20","TikTok Shop ID - CPS",-,579935454608590313,2.31,0.04,RAMPUP,Pending,,,,,1731013528777098844,"Sweater Jeans Murce Baru untuk Wanita dan Pria - Atasan Crewneck Sweatshirt Korean S Hoodies & Sweaters crewneck  boxy fit Fleece Cewek jumper wanita candy sweater gemoy korean skena white fox Unisex",1731013550646724188,"Daily Liana outfit"
546954025,,"2025-08-09 00:31:18","2025-08-09 03:00:01","TikTok Shop ID - CPS",-,579925632416908904,12.30,0.34,RAMPUP,Pending,,,,,1729884772349872794,"Fromzero - Sepatu Futsal Starkia Revolted IN Aqua Black Stabilo 38 - 44 sepatu futsal  flank",1729884778945219226,"FROMZERO STORE"
546960681,,"2025-08-09 08:24:11","2025-08-09 08:34:34","TikTok Shop ID - CPS",-,579927542499215115,1.82,0.02,RAMPUP,Pending,,,,,1730561477361567100,"Insektisida Abacel 18 EC Insektisida Abamektin kemasan 100 ml",1730561511714620796,"Dewi Sri Agro Cilacap"
546992682,,"2025-08-09 12:21:08","2025-08-09 15:21:50","TikTok Shop ID - CPS",-,579929821146941090,3.08,0.02,RAMPUP,Pending,,,,,1730892332057592961,"Castrol GO 4T 20w40 1L Oli Motor Sport Honda Yamaha Suzuki Kawasaki",1730892332057527425,"Ledeng Motor Bandung"
546995754,,"2025-08-09 11:02:13","2025-08-09 15:28:18","TikTok Shop ID - CPS",-,579928970374383234,0.47,0.01,RAMPUP,Pending,,,,,1730336684815976349,"Gantungan kunci gitar listrik gaya Y2K Amerika liontin tas sekolah pasangan gantungan kunci-coco_market",1730336689229105053,Coco.Market
546960682,,"2025-08-09 08:24:11","2025-08-09 08:34:34","TikTok Shop ID - CPS",-,579927542499215115,1.13,0.02,RAMPUP,Pending,,,,,1730371722769696124,"Insektisida Fastac 15 EC kemasan 100 ml",1730371792204236156,"Dewi Sri Agro Cilacap"
547026986,,"2025-08-09 20:32:44","2025-08-09 20:47:26","TikTok Shop ID - CPS",-,579935139434235428,1.10,0.02,RAMPUP,Pending,,,,,1729440289482967932,"janitra sepatu anak bayi prewalker  bayi gendong dan belajar jalan sepatu baby UNISEX  VS01 Bayi Baru lahir Cowok Cewek Bayi Kaki Perempuan",1729440288628050812,"Janitra collection"
547039275,,"2025-08-09 17:06:02","2025-08-09 21:00:53","TikTok Shop ID - CPS",-,579932943101101853,1.90,0.16,RAMPUP,Pending,,,,,1731357302444230149,"【POP FUNY】Dudukan Mesin Cuci Universal - Anti Slip & Anti Getar - Cocok untuk Mesin Cuci Otomatis / Kulkas",1731357215959057925,"POP FUNY"
546960683,,"2025-08-09 08:24:11","2025-08-09 08:34:34","TikTok Shop ID - CPS",-,579927542499215115,0.61,0.02,RAMPUP,Pending,,,,,1731459644587279740,"Pupuk Pelebat Daun Nutri Comp D 100 gram",1731459634081662332,"Dewi Sri Agro Cilacap"
547031596,,"2025-08-09 19:28:33","2025-08-09 20:52:21","TikTok Shop ID - CPS",-,579934438333646201,1.66,0.05,RAMPUP,Pending,,,,,1731354224764880112,"Face Lift Beauty Jar Berjalan Jar Berjalan Karet Lembut Menggores Dahi Jar Dahi Pijat Bahu dan Leher",1731266429711254768,"PAUL'S SUPER SHOP"
546989612,,"2025-08-09 13:20:58","2025-08-09 15:16:59","TikTok Shop ID - CPS",-,579930558589470609,1.62,0.01,RAMPUP,Pending,,,,,1729614761579874232,"12 SACHET ROYCO AYAM DAN SAPI PENYEDAP RASA Food Lezat",1729572788435258296,LARIS001
546995756,,"2025-08-09 11:02:10","2025-08-09 15:28:18","TikTok Shop ID - CPS",-,579928988958689198,0.91,0.03,RAMPUP,Pending,,,,,1731815309995771494,"Celana Training Panjang Dewasa  Pria Wanita Dewasa Olahraga  Sport  Kantong Nyaman Unisex Santai",1731815274279437926,"Srikandi Warehouse"
547028780,,"2025-08-09 20:08:41","2025-08-09 20:49:25","TikTok Shop ID - CPS",-,579934849842513912,0.71,0.02,RAMPUP,Pending,,,,,1731463091436291204,"INAI KUKU ANNISA / HENNA KUKU ANNISA SAH UNTUK SHOLAT",1731463016464024708,"KAFFA COSMETICS"
547036717,,"2025-08-09 18:02:43","2025-08-09 20:58:00","TikTok Shop ID - CPS",-,579933567554193240,1.29,0.04,RAMPUP,Pending,,,,,1730794881687389621,"OMG Oh My Glam Coverlast Two Way Cake 12 g - Bedak Padat Kontrol Minyak Hingga 8 Jam",1730794882832696757,"LACOS BEAUTY"
546997293,,"2025-08-09 10:18:38","2025-08-09 15:31:29","TikTok Shop ID - CPS",-,579928508028192638,0.98,0.02,RAMPUP,Pending,,,,,1729574300637563094,"Topi Snapback Anak laki-laki Bordir Marvel",1729574300491548886,"FIVEBROTH STORE"
547046191,,"2025-08-09 14:52:27","2025-08-09 21:08:29","TikTok Shop ID - CPS",-,579931555867559786,0.19,0.00,RAMPUP,Pending,,,,,1730332806685033532,"MONTANA Staples Isi Stapler No. 10 Refill Jegrekan Hekter RS10-20New/Retail",1730332806684902460,"MONTANA ID"
547316271,,"2025-08-09 22:50:36","2025-08-10 02:46:16","TikTok Shop ID - CPS",-,579936723388040385,0.12,0.00,RAMPUP,Pending,,,,,1730996455537608205,"Jepit Rambut Motif Polos 60pcs warna Hitam Jepit Rambut Aksesoris Perempuan SH",1730996455854540301,"Swan House"
547320879,,"2025-08-09 22:12:09","2025-08-10 02:49:30","TikTok Shop ID - CPS",-,579936323380151793,0.40,0.01,RAMPUP,Pending,,,,,1729907108134947121,"Panaled Premium 5 Watt 10 Watt 15 Watt 20 Watt 30 Watt 40 Watt 50 Watt Original Lampu Led Putih White",1729907108134750513,"Terang Jaya Technology"
546963760,,"2025-08-09 05:00:15","2025-08-09 08:41:56","TikTok Shop ID - CPS",-,579926672454092202,0.71,0.01,RAMPUP,Pending,,,,,1731439250008934228,"Wadah Pengharum Pewangi Wadah Deodorizer Ruangan Bulat Wadah Kapur Barus Pewangi Ruangan HM1039",1731439248960161620,XOBOX.ID
547030577,,"2025-08-09 19:43:12","2025-08-09 20:51:13","TikTok Shop ID - CPS",-,579934562305607517,1.72,0.01,RAMPUP,Pending,,,,,1729671302393792950,"stik kocor tanaman+ spiral",1729671302393727414,FirmanRiyen
547034929,,"2025-08-09 18:34:32","2025-08-09 20:56:04","TikTok Shop ID - CPS",-,579933867948475552,0.23,0.01,RAMPUP,Pending,,,,,1729476016377858152,"Kantong Jaring Busa Sabun / Body Wash Foaming Net Bath Shower",1729476016377792616,GLAM92
547036465,,"2025-08-09 18:07:07","2025-08-09 20:57:43","TikTok Shop ID - CPS",-,579933601159611873,4.81,0.17,RAMPUP,Pending,,,,,1729600825557746691,"HANASUI Collagen Water Sunscreen - SPF 50 & SPF 30 - Ringan & Menenangkan Kulit No Whitecast Tidak Kusam Berminyak",1729565040679225347,Hanasui
546989617,,"2025-08-09 13:20:50","2025-08-09 15:16:59","TikTok Shop ID - CPS",-,579930548028474589,0.86,0.01,RAMPUP,Pending,,,,,1729561341884599177,"Boboho - Stocking Warna Anak Perempuan / Stocking Tari / Stocking Polos Anak Perempuan Fashion",1729561341884205961,boboho88
547323185,,"2025-08-09 21:55:18","2025-08-10 02:51:11","TikTok Shop ID - CPS",-,579936129429636822,0.35,0.01,RAMPUP,Pending,,,,,1732085811724059726,"Jibbitz Charm DIY Pin Sandal Lucu Sendal Flat Flip Flop Slop Charms Pengait Cantolan Sepatu Tempelan Aksesori sepatu anak-anak Motif Rabbit Dan Bear Pvc",1732085756125283406,"Tamara Line"
546999601,,"2025-08-09 09:05:34","2025-08-09 15:36:38","TikTok Shop ID - CPS",-,579927816717698839,6.55,0.16,RAMPUP,Pending,,,,,1729625601656326155,"Bendera  Umbul Gergaji Paket 2 + 1 Bendera indonesia Dekorasi Luar ruangan Biru Hijau Kuning Putih",1729625598505158667,PusatBendera
546986290,,"2025-08-09 14:14:17","2025-08-09 15:12:37","TikTok Shop ID - CPS",-,579931159758079108,1.58,0.03,RAMPUP,Pending,,,,,1731581595211564059,"kaos distro anak kemerdekaan Indonesia series anak",1729624053939144731,Brotherkids25
547326770,,"2025-08-09 21:27:28","2025-08-10 02:53:49","TikTok Shop ID - CPS",-,579935754576234365,0.42,0.02,RAMPUP,Pending,,,,,1731565763620275902,"Parfum Pria Wanita 35ML Pria Wanita Wangi Tahan",1731565732380706494,"Aneka Mekar Jaya Parfum"
546962482,,"2025-08-09 06:58:12","2025-08-09 08:38:47","TikTok Shop ID - CPS",-,579927017993635817,0.39,0.02,RAMPUP,Pending,,,,,1729744305168679971,"1 SET 12pcs PULPEN MIMI ALAT TULIS KANTOR PEN GEL HITAM GROSIR MURAH PEN MIMI 1 LUSIN GROSIR",1729744305203282979,TokoMoerah88
546962994,,"2025-08-09 06:24:56","2025-08-09 08:40:04","TikTok Shop ID - CPS",-,579926900561774250,0.32,0.00,RAMPUP,Pending,,,,,1729781464286725280,"mascara long lasting lash slender curling mascara waterproof //1037//",1729781456451175584,asilishop
547036467,,"2025-08-09 18:07:07","2025-08-09 20:57:43","TikTok Shop ID - CPS",-,579933601159611873,3.12,0.11,RAMPUP,Pending,,,,,1729774426490897411,"HANASUI Skincare Set | Collagen Water Sunscreen SPF 30 Power Bright Expert Serum Exfoliating Serum Ceramide Probiotics Moisturizer Gel Mencerahkan Wajah",1729774426356810755,Hanasui
547038515,,"2025-08-09 17:21:15","2025-08-09 21:00:10","TikTok Shop ID - CPS",-,579933137780705203,0.34,0.00,RAMPUP,Pending,,,,,1729434659376564796,"MODUL MINI CONTROLLER MODUL PENGEDIP LAMPU LED 12V/24V",1729434659376499260,sakadaekshop
546962995,,"2025-08-09 06:24:56","2025-08-09 08:40:05","TikTok Shop ID - CPS",-,579926900561643178,0.86,0.01,RAMPUP,Pending,,,,,1729453187149237049,"Pinkflash Lasting Matte Lip Cream Lipstick Liquid Lipcream",1729453147886291769,"Tokoserba serbu"
546995508,,"2025-08-09 11:09:00","2025-08-09 15:27:40","TikTok Shop ID - CPS",-,579929042409261034,0.57,0.01,RAMPUP,Pending,,,,,1729581319672071726,"KJ JAM TANGAN WANITA PRIA DIGITAL RUBBER BULAT LED WATCH HIGH QUALITY JF088",1729581341128558126,TOKOKARUNIAJAYA
546953524,,"2025-08-09 00:46:01","2025-08-09 02:59:30","TikTok Shop ID - CPS",-,579925741883262455,0.37,0.00,RAMPUP,Pending,,,,,1729499122302880139,"Spatula kitchen set 6in1 alat cooking Sutil sodek plastik hitam",1729499122302814603,Ast1688
547036469,,"2025-08-09 18:07:07","2025-08-09 20:57:43","TikTok Shop ID - CPS",-,579933601159611873,1.51,0.05,RAMPUP,Pending,,,,,1730896739995780099,"[SBD] HANASUI Serum Advance & Renew - Best Seller Cerah & Glowing (Vitamin C+Collagen, Whitening Gold, Retinol, Exfoliating Vitamin C, Anti Ance)",1730896758967534595,Hanasui
547316277,,"2025-08-09 22:50:36","2025-08-10 02:46:17","TikTok Shop ID - CPS",-,579936723388040385,0.92,0.02,RAMPUP,Pending,,,,,1729425961535244813,"Spons Make Up Set 6 IN 1 Beauty Blender Sponge Bedak Isi 6 Pcs Powder Puff Foundation Makeup Puff Wajah Kemasan Plastik Import SH E24",1729425961535179277,"Swan House"
546996789,,"2025-08-09 10:31:18","2025-08-09 15:30:32","TikTok Shop ID - CPS",-,579928655894972093,0.77,0.03,RAMPUP,Pending,,,,,1731393064898889107,"LULA ROSE Anting Hoop Zircon | Anting Titanium Anti Karat Wanita",1731393103609300371,"Lula Rose Store"
547326773,,"2025-08-09 21:27:28","2025-08-10 02:53:49","TikTok Shop ID - CPS",-,579935754576234365,0.42,0.02,RAMPUP,Pending,,,,,1731565763620734654,"Parfum Pria Wanita 35ML Pria Wanita Wangi Tahan",1731565732380706494,"Aneka Mekar Jaya Parfum"
