Site,Identitas Campaign,Nama Campaign,Id Transaksi,Tipe Konsumen,Status,Waktu Klik,Waktu Konversi,Waktu Konfirmasi,Category ID,Product ID,Harga/unit,Jumlah,Harga Total,Jumlah Komisi,Id Konversi,Creative ID,SessionID,Status Postback,Hitungan Error Postback,Waktu Postback,URL Postback,Alamat IP,Negara,Kota,Agen Pengguna,Tipe Peraga,Merek Peraga,Browser,Bahasa,Domain Rujukan,URL Rujukan,utm_source,utm_medium,utm_content,utm_campaign,utm_term,target_age,target_gender,target_interest,target_marital_status,target_parental_status,target_education,target_employment,target_life_event,target_homeownership,target_income,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_7,opt_8,opt_9,opt_10,aff_sub,aff_sub2,aff_sub3
garybu0801,966,Shopee ID NON KOL,209527052221239,existing-indirect,PENDING,2025-07-24 17:33:13,2025-08-22 08:57:00,--,Pakaian Wanita,250822FAUC5JES_p-i.192474963.27306617033_217688833247_Set+Wanita,47475.0,1,47475.0,665.00,195286168,108007,--,ERROR,3,2025-08-23 22:17:52,https://bytecmedia.leadsconv.com/conversion?usd_sale_amount=47475&conversion_id=30&aff_sub=unknown&aff_sub2=%7Bmedia_id%7D&aff_sub3=%7Bclick_id%7D&usd_payout=665&offer_name=Shopee+ID+NON+KOL&datetime_conversion=2025-08-22T08%3A57,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM3_OPPO_PUSH_01,{media_id},{click_id}
garybu0801,966,Shopee ID NON KOL,209527052221239,existing-indirect,PENDING,2025-07-24 17:33:13,2025-08-22 08:57:00,--,Pakaian Wanita,250822FAUC5JES_p-i.192474963.27306617033_217688833255_Set+Wanita,47475.0,1,47475.0,665.00,195286169,108007,--,ERROR,3,2025-08-23 22:17:52,https://bytecmedia.leadsconv.com/conversion?usd_sale_amount=47475&conversion_id=30&aff_sub=unknown&aff_sub2=%7Bmedia_id%7D&aff_sub3=%7Bclick_id%7D&usd_payout=665&offer_name=Shopee+ID+NON+KOL&datetime_conversion=2025-08-22T08%3A57,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM3_OPPO_PUSH_01,{media_id},{click_id}
garybu0801,966,Shopee ID NON KOL,209527006297357,existing-indirect,PENDING,2025-07-24 17:33:13,2025-08-22 08:56:00,--,Pakaian Wanita,250822FAT0BMD2_p-i.1540829389.44403028659_305339265895_Kemeja+%26+Blouse,41055.0,1,41055.0,575.00,195286229,108007,--,ERROR,3,2025-08-23 22:18:25,https://bytecmedia.leadsconv.com/conversion?usd_sale_amount=41055&conversion_id=30&aff_sub=unknown&aff_sub2=%7Bmedia_id%7D&aff_sub3=%7Bclick_id%7D&usd_payout=575&offer_name=Shopee+ID+NON+KOL&datetime_conversion=2025-08-22T08%3A56,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM3_OPPO_PUSH_01,{media_id},{click_id}
garybu0801,966,Shopee ID NON KOL,209526994267879,existing-indirect,PENDING,2025-07-30 08:58:16,2025-08-22 08:56:00,--,Elektronik,250822FASMVP5U_p-i.204451772.7019936210_136696303083_Stop+Kontak+%26+Sambungan+Kabel,90765.0,1,90765.0,1271.00,195286238,108007,--,ERROR,3,2025-08-23 22:22:44,https://bytecmedia.leadsconv.com/conversion?usd_sale_amount=90765&conversion_id=30&aff_sub=unknown&usd_payout=1271&offer_name=Shopee+ID+NON+KOL&datetime_conversion=2025-08-22T08%3A56,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM2_VIVO_PUSH_AUG,--,--
garybu0801,966,Shopee ID NON KOL,209526960222395,existing-indirect,PENDING,2025-07-30 08:58:16,2025-08-22 08:56:00,--,Mobil,250822FARMDVN8_p-i.602380004.23557356673_260452457562_Sabun+Cuci+%26+Wax,32749.0,1,32749.0,458.00,195286281,108007,--,ERROR,3,2025-08-23 22:22:12,https://bytecmedia.leadsconv.com/conversion?usd_sale_amount=32749&conversion_id=30&aff_sub=unknown&usd_payout=458&offer_name=Shopee+ID+NON+KOL&datetime_conversion=2025-08-22T08%3A56,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM2_VIVO_PUSH_AUG,--,--
garybu0801,966,Shopee ID NON KOL,2755827736178448279,existing-indirect,PENDING,2025-07-30 08:58:16,2025-08-22 08:55:00,--,Digital Nol,2755827736178448279_p-i.172223406.100512_0_Pulsa,14966.0,1,14966.0,0.00,195286301,108007,--,ERROR,3,2025-08-23 22:22:39,https://bytecmedia.leadsconv.com/conversion?usd_sale_amount=14966&conversion_id=30&aff_sub=unknown&usd_payout=0&offer_name=Shopee+ID+NON+KOL&datetime_conversion=2025-08-22T08%3A55,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM2_VIVO_PUSH_AUG,--,--
garybu0801,966,Shopee ID NON KOL,2755827718305496574,existing-indirect,PENDING,2025-07-30 08:58:16,2025-08-22 08:55:00,--,Digital Nol,2755827718305496574_p-i.172223406.100114_0_Pulsa,11500.0,1,11500.0,0.00,195286325,108007,--,ERROR,3,2025-08-23 22:22:35,https://bytecmedia.leadsconv.com/conversion?usd_sale_amount=11500&conversion_id=30&aff_sub=unknown&usd_payout=0&offer_name=Shopee+ID+NON+KOL&datetime_conversion=2025-08-22T08%3A55,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM2_VIVO_PUSH_AUG,--,--
garybu0801,966,Shopee ID NON KOL,209526908261581,existing-indirect,PENDING,2025-07-30 08:58:16,2025-08-22 08:55:00,--,Perlengkapan Rumah,250822FAQ2V2D9_p-i.175750895.23025360479_193881394554_Celemek+%26+Pelindung+Tangan,3700.0,1,3700.0,52.00,195286330,108007,--,ERROR,3,2025-08-23 22:22:52,https://bytecmedia.leadsconv.com/conversion?usd_sale_amount=3700&conversion_id=30&aff_sub=unknown&usd_payout=52&offer_name=Shopee+ID+NON+KOL&datetime_conversion=2025-08-22T08%3A55,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM2_VIVO_PUSH_AUG,--,--
garybu0801,966,Shopee ID NON KOL,209526885228059,existing-indirect,PENDING,2025-07-30 08:58:16,2025-08-22 08:54:00,--,Aksesoris Fashion,250822FAPCW1B6_p-i.12621233.26888206936_243606893483_Hiasan+Kepala+Tiara+%26+Mahkota+Bunga,20400.0,1,20400.0,286.00,195286351,108007,--,ERROR,3,2025-08-23 22:18:02,https://bytecmedia.leadsconv.com/conversion?usd_sale_amount=20400&conversion_id=30&aff_sub=unknown&usd_payout=286&offer_name=Shopee+ID+NON+KOL&datetime_conversion=2025-08-22T08%3A54,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM2_VIVO_PUSH_AUG,--,--
garybu0801,966,Shopee ID NON KOL,209526721241724,existing-indirect,PENDING,2025-07-30 08:58:16,2025-08-22 08:52:00,--,Hewan Peliharaan,250822FAHGGPUD_p-i.1283157486.29053968390_147360162185_Furniture+Hewan,22000.0,1,22000.0,308.00,195286525,108007,--,ERROR,3,2025-08-23 22:18:28,https://bytecmedia.leadsconv.com/conversion?usd_sale_amount=22000&conversion_id=30&aff_sub=unknown&usd_payout=308&offer_name=Shopee+ID+NON+KOL&datetime_conversion=2025-08-22T08%3A52,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,A_OEM2_VIVO_PUSH_AUG,--,--
